data,estado,arrecadacao
2009-06-01,SP,15375.92634631
2009-06-01,TO,35.394072
2009-07-01,AC,22.75576098
2009-07-01,AL,81.56119117
2009-07-01,AM,433.60941927
2009-07-01,AP,17.740262870000002
2009-07-01,BA,758.4501267200001
2009-07-01,CE,440.32365226999997
2009-07-01,DF,3619.56235567
2009-07-01,ES,615.52553941
2009-07-01,GO,650.3449768400001
2009-07-01,MA,190.42135565
2009-07-01,MG,2379.4303993099998
2009-07-01,MS,125.35732706
2009-07-01,MT,203.73307422
2009-07-01,PA,200.12158937
2009-07-01,PB,110.81091079000001
2009-07-01,PE,577.5098207000001
2009-07-01,PI,77.79048109
2009-07-01,PR,1616.84156601
2009-07-01,RJ,7838.891796819999
2009-07-01,RN,118.96967907
2009-07-01,RO,63.35991156
2009-07-01,RR,19.81703642
2009-07-01,RS,1920.44169908
2009-07-01,SC,1194.8523081600001
2009-07-01,SE,81.40450046
2009-07-01,SP,16531.95211684
2009-07-01,TO,40.84182069
2009-08-01,AC,15.439096119999999
2009-08-01,AL,66.87356567
2009-08-01,AM,555.59845626
2009-08-01,AP,17.56020718
2009-08-01,BA,646.65225683
2009-08-01,CE,368.07694057
2009-08-01,DF,5219.03617232
2009-08-01,ES,554.60225926
2009-08-01,GO,244.07569515
2009-08-01,MA,144.35146633000002
2009-08-01,MG,1881.1471150999998
2009-08-01,MS,102.93433873000001
2009-08-01,MT,131.4696599
2009-08-01,PA,166.60030901
2009-08-01,PB,97.42678532
2009-08-01,PE,567.26586238
2009-08-01,PI,63.9927967
2009-08-01,PR,1460.22381598
2009-08-01,RJ,5983.6331021900005
2009-08-01,RN,113.20563415000001
2009-08-01,RO,50.04062276
2009-08-01,RR,15.38336097
2009-08-01,RS,1686.76192078
2009-08-01,SC,1040.2448324700001
2009-08-01,SE,69.75116867
2009-08-01,SP,13952.60854555
2009-08-01,TO,34.87642143
2009-09-01,AC,18.37711871
2009-09-01,AL,64.33663283
2009-09-01,AM,527.19784151
2009-09-01,AP,16.62016577
2009-09-01,BA,1134.91412164
2009-09-01,CE,357.34436026
2009-09-01,DF,3331.42734978
2009-09-01,ES,545.5181078300001
2009-09-01,GO,451.8555015
2009-09-01,MA,164.33058918
2009-09-01,MG,2002.86720954
2009-09-01,MS,127.67146472
2009-09-01,MT,154.96974828999998
2009-09-01,PA,171.14251149
2009-09-01,PB,96.98783989
2009-09-01,PE,571.4257875599999
2009-09-01,PI,68.57809319
2009-09-01,PR,1576.62369426
2009-09-01,RJ,6155.399355359999
2009-09-01,RN,102.10782044
2009-09-01,RO,58.734989909999996
2009-09-01,RR,16.16884536
2009-09-01,RS,1762.05120084
2009-09-01,SC,1054.31270675
2009-09-01,SE,67.71104487000001
2009-09-01,SP,13957.64482513
2009-09-01,TO,37.52294111
2009-10-01,AC,25.384985789999998
2009-10-01,AL,86.93849459
2009-10-01,AM,566.46027772
2009-10-01,AP,20.820253179999998
2009-10-01,BA,820.2535491699999
2009-10-01,CE,442.68466049
2009-10-01,DF,6343.16754717
2009-10-01,ES,656.75978701
2009-10-01,GO,527.5009493700001
2009-10-01,MA,216.82363334000001
2009-10-01,MG,2618.7871210699996
2009-10-01,MS,159.55781341
2009-10-01,MT,241.69655127000001
2009-10-01,PA,213.29370671
2009-10-01,PB,119.53474638
2009-10-01,PE,657.2273445
2009-10-01,PI,78.03102181
2009-10-01,PR,2136.88787432
2009-10-01,RJ,9335.49694857
2009-10-01,RN,128.75912391
2009-10-01,RO,69.24352184
2009-10-01,RR,19.11512029
2009-10-01,RS,2152.1816293899997
2009-10-01,SC,1283.64938721
2009-10-01,SE,87.91678869
2009-10-01,SP,19600.79652612
2009-10-01,TO,48.52174297
2009-11-01,AC,23.62411733
2009-11-01,AL,83.87828614
2009-11-01,AM,725.76735318
2009-11-01,AP,23.05089123
2009-11-01,BA,945.27283003
2009-11-01,CE,434.128132
2009-11-01,DF,4861.006807010001
2009-11-01,ES,672.3929019200001
2009-11-01,GO,502.95025526999996
2009-11-01,MA,139.68534957
2009-11-01,MG,2697.05850782
2009-11-01,MS,147.05973387999998
2009-11-01,MT,174.54945384
2009-11-01,PA,234.07968535999998
2009-11-01,PB,151.57409359
2009-11-01,PE,697.59862864
2009-11-01,PI,75.96254091999998
2009-11-01,PR,2304.4118893799996
2009-11-01,RJ,7708.637001950001
2009-11-01,RN,126.01276245999999
2009-11-01,RO,59.13394748
2009-11-01,RR,16.39629104
2009-11-01,RS,2237.0507692699994
2009-11-01,SC,1322.09192456
2009-11-01,SE,124.45027325999999
2009-11-01,SP,21482.02099426
2009-11-01,TO,36.86244454
2009-12-01,AC,24.14085248
2009-12-01,AL,69.58791801000001
2009-12-01,AM,550.1363471799999
2009-12-01,AP,16.05404618
2009-12-01,BA,813.26326301
2009-12-01,CE,411.66934797999994
2009-12-01,DF,4255.04122543
2009-12-01,ES,737.3300177799999
2009-12-01,GO,495.01103748
2009-12-01,MA,133.79549562
2009-12-01,MG,2097.77742011
2009-12-01,MS,107.66899706000001
2009-12-01,MT,141.56664709999998
2009-12-01,PA,191.84254066999998
2009-12-01,PB,98.60107971
2009-12-01,PE,697.66940743
2009-12-01,PI,69.38480214
2009-12-01,PR,1951.70360093
2009-12-01,RJ,7857.60960575
2009-12-01,RN,116.01311725
2009-12-01,RO,52.996459890000004
2009-12-01,RR,15.21391061
2009-12-01,RS,1932.37250323
2009-12-01,SC,1162.66151797
2009-12-01,SE,76.19687776
2009-12-01,SP,19571.7642887
2009-12-01,TO,33.07253753
2010-01-01,AC,28.788615030000003
2010-01-01,AL,90.49800155
2010-01-01,AM,519.2111439399999
2010-01-01,AP,19.94156002
2010-01-01,BA,1002.66565411
2010-01-01,CE,541.77446776
2010-01-01,DF,4116.50328527
2010-01-01,ES,841.03789991
2010-01-01,GO,592.5977138300001
2010-01-01,MA,182.38806263
2010-01-01,MG,3020.05823675
2010-01-01,MS,130.73534069
2010-01-01,MT,208.95287834
2010-01-01,PA,256.78336583000004
2010-01-01,PB,128.38237211
2010-01-01,PE,876.65056214
2010-01-01,PI,94.13255009000001
2010-01-01,PR,2300.86364981
2010-01-01,RJ,9188.174599549999
2010-01-01,RN,156.98333531
2010-01-01,RO,66.16581748
2010-01-01,RR,20.10489793
2010-01-01,RS,2604.3876781999998
2010-01-01,SC,1829.97018178
2010-01-01,SE,108.89465109999999
2010-01-01,SP,22881.99562338
2010-01-01,TO,52.53470976
2010-02-01,AC,16.32726676
2010-02-01,AL,69.78337355
2010-02-01,AM,438.79470573000003
2010-02-01,AP,14.10113613
2010-02-01,BA,1055.1755609299998
2010-02-01,CE,373.08017965
2010-02-01,DF,3150.7299256099996
2010-02-01,ES,731.39472627
2010-02-01,GO,350.70716749
2010-02-01,MA,223.17825818
2010-02-01,MG,1810.5310157899999
2010-02-01,MS,94.19776398
2010-02-01,MT,142.59157048
2010-02-01,PA,166.34685113
2010-02-01,PB,140.62934322
2010-02-01,PE,521.58534554
2010-02-01,PI,65.29125395
2010-02-01,PR,1631.2329815
2010-02-01,RJ,6967.8097452
2010-02-01,RN,97.68123264
2010-02-01,RO,44.33250243
2010-02-01,RR,11.63393022
2010-02-01,RS,1705.30039059
2010-02-01,SC,1107.86435455
2010-02-01,SE,68.47967885
2010-02-01,SP,14191.59001565
2010-02-01,TO,33.86411428
2010-03-01,AC,17.67807103
2010-03-01,AL,66.39736862
2010-03-01,AM,621.19208898
2010-03-01,AP,16.10802766
2010-03-01,BA,842.80985822
2010-03-01,CE,483.70686308
2010-03-01,DF,3696.24948836
2010-03-01,ES,784.5389919600001
2010-03-01,GO,437.94656648
2010-03-01,MA,281.70468051
2010-03-01,MG,2228.94563181
2010-03-01,MS,110.08998231999999
2010-03-01,MT,149.97637923
2010-03-01,PA,180.10305341
2010-03-01,PB,105.25016065000001
2010-03-01,PE,587.1403313200001
2010-03-01,PI,67.91369159999999
2010-03-01,PR,1995.61729967
2010-03-01,RJ,6537.74351158
2010-03-01,RN,105.34603876999999
2010-03-01,RO,49.17989923
2010-03-01,RR,13.27883371
2010-03-01,RS,1813.0245668599998
2010-03-01,SC,1304.81476967
2010-03-01,SE,70.29650475
2010-03-01,SP,17871.31987968
2010-03-01,TO,31.24142633
2010-04-01,AC,28.833787649999998
2010-04-01,AL,114.48415981000001
2010-04-01,AM,615.8361860499999
2010-04-01,AP,21.88322691
2010-04-01,BA,1094.40061748
2010-04-01,CE,569.9442735800001
2010-04-01,DF,3669.9501818399995
2010-04-01,ES,864.46551142
2010-04-01,GO,637.28907309
2010-04-01,MA,260.7146009
2010-04-01,MG,2983.74802221
2010-04-01,MS,181.53228186
2010-04-01,MT,247.80558716
2010-04-01,PA,231.31741593
2010-04-01,PB,166.11215822999998
2010-04-01,PE,779.6371431599999
2010-04-01,PI,109.03703775
2010-04-01,PR,2593.8907771599997
2010-04-01,RJ,8542.70384728
2010-04-01,RN,176.35922745
2010-04-01,RO,78.78117234999999
2010-04-01,RR,23.951485350000002
2010-04-01,RS,2518.62412146
2010-04-01,SC,1543.72740569
2010-04-01,SE,132.16229464
2010-04-01,SP,20600.03512018
2010-04-01,TO,43.79888881
2010-05-01,AC,20.11470731
2010-05-01,AL,95.46163884
2010-05-01,AM,594.49204464
2010-05-01,AP,17.99004353
2010-05-01,BA,798.12170789
2010-05-01,CE,455.31464455
2010-05-01,DF,4041.2739896699995
2010-05-01,ES,777.08044236
2010-05-01,GO,602.5190412200001
2010-05-01,MA,202.72226555
2010-05-01,MG,2379.99982206
2010-05-01,MS,136.67820272999998
2010-05-01,MT,168.65021715
2010-05-01,PA,190.16972778
2010-05-01,PB,119.81455955
2010-05-01,PE,606.8264398700001
2010-05-01,PI,67.41934942
2010-05-01,PR,2004.24814941
2010-05-01,RJ,7462.02237509
2010-05-01,RN,127.24275226
2010-05-01,RO,57.47916227
2010-05-01,RR,17.279446359999998
2010-05-01,RS,2046.74169672
2010-05-01,SC,1336.03411092
2010-05-01,SE,91.8111785
2010-05-01,SP,16592.41858215
2010-05-01,TO,40.70026522
2010-06-01,AC,24.3229313
2010-06-01,AL,92.81736588
2010-06-01,AM,604.64549272
2010-06-01,AP,17.25078559
2010-06-01,BA,802.40245788
2010-06-01,CE,420.29753889999995
2010-06-01,DF,3312.8831139500003
2010-06-01,ES,738.09110062
2010-06-01,GO,530.83020861
2010-06-01,MA,166.97700865000002
2010-06-01,MG,2387.8348378200003
2010-06-01,MS,131.49795755
2010-06-01,MT,171.80849599
2010-06-01,PA,198.02373266
2010-06-01,PB,114.73710095
2010-06-01,PE,597.0101433899999
2010-06-01,PI,81.34023837999999
2010-06-01,PR,2092.5390166800003
2010-06-01,RJ,7422.584657859999
2010-06-01,RN,115.45575185
2010-06-01,RO,58.75608772
2010-06-01,RR,17.316363149999997
2010-06-01,RS,2206.4140856
2010-06-01,SC,1345.42541044
2010-06-01,SE,90.41287039
2010-06-01,SP,18085.911083889998
2010-06-01,TO,36.391647770000006
2010-07-01,AC,27.32963948
2010-07-01,AL,88.92403979000001
2010-07-01,AM,635.7917514
2010-07-01,AP,22.335721460000002
2010-07-01,BA,932.19195448
2010-07-01,CE,518.7249543
2010-07-01,DF,3525.41179253
2010-07-01,ES,838.88769132
2010-07-01,GO,641.7572872000001
2010-07-01,MA,240.26444554
2010-07-01,MG,2664.6761696900003
2010-07-01,MS,150.63284605
2010-07-01,MT,204.46186905000002
2010-07-01,PA,266.20811462
2010-07-01,PB,139.66851666999997
2010-07-01,PE,673.25452922
2010-07-01,PI,93.49701711
2010-07-01,PR,2266.72309681
2010-07-01,RJ,7512.336402229999
2010-07-01,RN,147.12038561000003
2010-07-01,RO,77.13051381999999
2010-07-01,RR,22.58205006
2010-07-01,RS,2418.32513425
2010-07-01,SC,1570.2693933599999
2010-07-01,SE,119.57171498999999
2010-07-01,SP,19775.28670352
2010-07-01,TO,50.97320036
2010-08-01,AC,23.47816438
2010-08-01,AL,75.77259922
2010-08-01,AM,605.59132242
2010-08-01,AP,20.35089135
2010-08-01,BA,813.18510596
2010-08-01,CE,465.53812217
2010-08-01,DF,3734.97057168
2010-08-01,ES,883.5581800900001
2010-08-01,GO,595.2429041
2010-08-01,MA,236.38180144
2010-08-01,MG,2291.7439021
2010-08-01,MS,135.55921724
2010-08-01,MT,170.48006231
2010-08-01,PA,199.43968457
2010-08-01,PB,121.1068559
2010-08-01,PE,618.2485443400001
2010-08-01,PI,72.30203378
2010-08-01,PR,2166.93583356
2010-08-01,RJ,8223.19995385
2010-08-01,RN,124.1244918
2010-08-01,RO,70.13042397
2010-08-01,RR,17.71161532
2010-08-01,RS,2086.80505045
2010-08-01,SC,1451.42653421
2010-08-01,SE,88.75490305
2010-08-01,SP,16879.096053139998
2010-08-01,TO,42.75946402
2010-09-01,AC,22.69109695
2010-09-01,AL,76.80674144
2010-09-01,AM,636.74146146
2010-09-01,AP,21.05319248
2010-09-01,BA,811.83614474
2010-09-01,CE,585.1123322799999
2010-09-01,DF,4050.3432247599994
2010-09-01,ES,809.94499782
2010-09-01,GO,570.1450046599999
2010-09-01,MA,274.88559933000005
2010-09-01,MG,2465.9935739000002
2010-09-01,MS,166.44230413999998
2010-09-01,MT,202.58149746
2010-09-01,PA,212.37652629
2010-09-01,PB,112.78884771
2010-09-01,PE,676.0997388399999
2010-09-01,PI,76.94662638
2010-09-01,PR,2420.7917880299997
2010-09-01,RJ,7343.726961060001
2010-09-01,RN,128.78374845
2010-09-01,RO,63.35961034
2010-09-01,RR,17.53549033
2010-09-01,RS,2108.9141931599997
2010-09-01,SC,1508.88170206
2010-09-01,SE,88.80832142
2010-09-01,SP,17741.40447493
2010-09-01,TO,50.43347848999999
2010-10-01,AC,30.616700989999995
2010-10-01,AL,95.38587043999999
2010-10-01,AM,706.8664337
2010-10-01,AP,23.26390077
2010-10-01,BA,988.67922525
2010-10-01,CE,585.6177891
2010-10-01,DF,3940.14093588
2010-10-01,ES,972.8916096099999
2010-10-01,GO,659.0700952000001
2010-10-01,MA,302.26586416999993
2010-10-01,MG,2839.1247254200002
2010-10-01,MS,177.20645345000003
2010-10-01,MT,229.91112769
2010-10-01,PA,243.56213853
2010-10-01,PB,144.31373817
2010-10-01,PE,862.0675476800001
2010-10-01,PI,95.85836367
2010-10-01,PR,2654.2638135099996
2010-10-01,RJ,9126.105838469999
2010-10-01,RN,157.82221250999999
2010-10-01,RO,82.82981722
2010-10-01,RR,23.16744637
2010-10-01,RS,2584.8655346200003
2010-10-01,SC,1729.70394012
2010-10-01,SE,112.84197067999999
2010-10-01,SP,22191.05532307
2010-10-01,TO,55.828832160000005
2010-11-01,AC,26.530816200000004
2010-11-01,AL,88.35555543000001
2010-11-01,AM,681.2088957
2010-11-01,AP,26.812302539999997
2010-11-01,BA,941.67968152
2010-11-01,CE,517.04486887
2010-11-01,DF,4585.9990482700005
2010-11-01,ES,941.96548045
2010-11-01,GO,570.5082664099999
2010-11-01,MA,243.18080147999999
2010-11-01,MG,2589.51116954
2010-11-01,MS,145.25050589999998
2010-11-01,MT,182.73483036000002
2010-11-01,PA,237.26315039
2010-11-01,PB,135.66884261
2010-11-01,PE,722.77276915
2010-11-01,PI,77.57880512
2010-11-01,PR,2372.0489393899998
2010-11-01,RJ,7588.4056142399995
2010-11-01,RN,146.18901912
2010-11-01,RO,74.03696746
2010-11-01,RR,19.005030379999994
2010-11-01,RS,2311.6840598399995
2010-11-01,SC,1580.90480894
2010-11-01,SE,99.79101929
2010-11-01,SP,18575.42957053
2010-11-01,TO,39.495450170000005
2010-12-01,AC,22.6804822
2010-12-01,AL,91.6705042
2010-12-01,AM,748.4054868499999
2010-12-01,AP,20.327923719999998
2010-12-01,BA,857.9479447
2010-12-01,CE,401.8442027
2010-12-01,DF,10783.79175563
2010-12-01,ES,927.9292260799999
2010-12-01,GO,744.37310993
2010-12-01,MA,174.61326598000002
2010-12-01,MG,2714.19467179
2010-12-01,MS,148.98126542000003
2010-12-01,MT,167.55703723999997
2010-12-01,PA,237.98014013999997
2010-12-01,PB,119.89521579
2010-12-01,PE,728.68260841
2010-12-01,PI,80.76508639000002
2010-12-01,PR,2638.87936366
2010-12-01,RJ,10109.01184374
2010-12-01,RN,127.68994662
2010-12-01,RO,67.94923334
2010-12-01,RR,17.848573630000004
2010-12-01,RS,2367.32959452
2010-12-01,SC,1550.93824721
2010-12-01,SE,116.17539653
2010-12-01,SP,21813.04839825
2010-12-01,TO,39.684567009999995
2011-01-01,AC,33.0123168
2011-01-01,AL,123.16866959000001
2011-01-01,AM,696.22120953
2011-01-01,AP,36.15231592
2011-01-01,BA,1109.06023097
2011-01-01,CE,680.4142445599999
2011-01-01,DF,5650.9761103
2011-01-01,ES,1178.1585269000002
2011-01-01,GO,862.18808719
2011-01-01,MA,232.52384286
2011-01-01,MG,4175.8547483699995
2011-01-01,MS,228.71192177
2011-01-01,MT,271.66951144
2011-01-01,PA,326.08685854000004
2011-01-01,PB,193.57045271
2011-01-01,PE,1069.12402978
2011-01-01,PI,116.32592613
2011-01-01,PR,3432.90443886
2011-01-01,RJ,11136.445968940001
2011-01-01,RN,194.24460933
2011-01-01,RO,101.65915764
2011-01-01,RR,33.35608253
2011-01-01,RS,3229.28370306
2011-01-01,SC,2360.9244134299997
2011-01-01,SE,135.85664384999998
2011-01-01,SP,28710.865776349998
2011-01-01,TO,65.89843282
2011-02-01,AC,19.96737383
2011-02-01,AL,99.90580059999999
2011-02-01,AM,537.84887466
2011-02-01,AP,31.83057097
2011-02-01,BA,1173.03937827
2011-02-01,CE,453.00257667
2011-02-01,DF,4593.74448719
2011-02-01,ES,911.04191381
2011-02-01,GO,543.86860915
2011-02-01,MA,186.67774680000002
2011-02-01,MG,2277.7134558899998
2011-02-01,MS,124.66549696
2011-02-01,MT,166.05776219999998
2011-02-01,PA,220.01719409999998
2011-02-01,PB,150.99058988
2011-02-01,PE,710.9974643300001
2011-02-01,PI,83.24543442
2011-02-01,PR,2187.16775406
2011-02-01,RJ,7755.07777483
2011-02-01,RN,171.70836986
2011-02-01,RO,66.41189294
2011-02-01,RR,22.6029475
2011-02-01,RS,2110.00858832
2011-02-01,SC,1419.3392364400001
2011-02-01,SE,101.39247424
2011-02-01,SP,17413.50652872
2011-02-01,TO,36.72155235
2011-03-01,AC,23.295558309999997
2011-03-01,AL,99.89736199
2011-03-01,AM,739.98592442
2011-03-01,AP,31.15378682
2011-03-01,BA,940.7564729500001
2011-03-01,CE,597.43039564
2011-03-01,DF,4959.43816226
2011-03-01,ES,1042.15352779
2011-03-01,GO,578.0635944400001
2011-03-01,MA,242.54016722999998
2011-03-01,MG,2617.1841335900003
2011-03-01,MS,145.64231682
2011-03-01,MT,199.27220508000002
2011-03-01,PA,278.92712481
2011-03-01,PB,173.08177467
2011-03-01,PE,768.40877261
2011-03-01,PI,80.3767278
2011-03-01,PR,2442.2333772399998
2011-03-01,RJ,8246.16737793
2011-03-01,RN,157.51966767
2011-03-01,RO,70.70540609
2011-03-01,RR,24.02198466
2011-03-01,RS,2267.5362240100003
2011-03-01,SC,1572.1641221300001
2011-03-01,SE,102.29226138
2011-03-01,SP,21463.45303428
2011-03-01,TO,40.284478310000004
2011-04-01,AC,30.83505932
2011-04-01,AL,148.24786968
2011-04-01,AM,729.66564349
2011-04-01,AP,36.23312162
2011-04-01,BA,1152.2717541400002
2011-04-01,CE,654.47249833
2011-04-01,DF,5118.96842592
2011-04-01,ES,1205.15662754
2011-04-01,GO,872.61699548
2011-04-01,MA,370.50867803
2011-04-01,MG,3401.34674214
2011-04-01,MS,236.97942903999999
2011-04-01,MT,298.91363164
2011-04-01,PA,319.55062598
2011-04-01,PB,210.24961972999998
2011-04-01,PE,948.7937031900001
2011-04-01,PI,118.23495109999999
2011-04-01,PR,3273.5512545300003
2011-04-01,RJ,10039.53796111
2011-04-01,RN,218.73115334
2011-04-01,RO,102.37872336
2011-04-01,RR,32.56673015
2011-04-01,RS,2880.95673932
2011-04-01,SC,1897.90361034
2011-04-01,SE,157.52815771000002
2011-04-01,SP,24537.40170639
2011-04-01,TO,56.94526791
2011-05-01,AC,29.357085870000002
2011-05-01,AL,135.36469678999998
2011-05-01,AM,631.6875184600001
2011-05-01,AP,36.10823522
2011-05-01,BA,943.24759339
2011-05-01,CE,520.40108892
2011-05-01,DF,5168.6291461499995
2011-05-01,ES,1185.0318641099998
2011-05-01,GO,582.77109675
2011-05-01,MA,272.72358787
2011-05-01,MG,2607.9107737
2011-05-01,MS,173.88420338999998
2011-05-01,MT,213.03560156
2011-05-01,PA,267.16293095
2011-05-01,PB,157.33881246
2011-05-01,PE,743.54627745
2011-05-01,PI,92.90184783
2011-05-01,PR,2607.59169389
2011-05-01,RJ,8194.90826792
2011-05-01,RN,169.85657088999997
2011-05-01,RO,94.20507040999999
2011-05-01,RR,26.7797218
2011-05-01,RS,2251.32365181
2011-05-01,SC,1625.51610979
2011-05-01,SE,121.64514786
2011-05-01,SP,20167.089659819998
2011-05-01,TO,44.1486624
2011-06-01,AC,27.88849463
2011-06-01,AL,115.67548511
2011-06-01,AM,747.67370237
2011-06-01,AP,39.60195495
2011-06-01,BA,1014.55597
2011-06-01,CE,625.82140086
2011-06-01,DF,6052.89021824
2011-06-01,ES,1088.66544031
2011-06-01,GO,660.1433600700001
2011-06-01,MA,258.96620933
2011-06-01,MG,2899.53113721
2011-06-01,MS,170.63117677000002
2011-06-01,MT,223.2655803
2011-06-01,PA,268.5410895
2011-06-01,PB,166.29397775
2011-06-01,PE,886.5657408
2011-06-01,PI,93.80149657999999
2011-06-01,PR,2869.69197058
2011-06-01,RJ,9656.416353530001
2011-06-01,RN,168.98287549
2011-06-01,RO,82.40864171
2011-06-01,RR,28.35095904
2011-06-01,RS,2384.57244463
2011-06-01,SC,1586.86344498
2011-06-01,SE,125.43080704
2011-06-01,SP,27287.951379669998
2011-06-01,TO,48.32857028
2011-07-01,AC,34.044806
2011-07-01,AL,140.545063
2011-07-01,AM,688.231961
2011-07-01,AP,35.973349
2011-07-01,BA,1044.628264
2011-07-01,CE,670.423122
2011-07-01,DF,5531.930708
2011-07-01,ES,1267.992245
2011-07-01,GO,783.811829
2011-07-01,MA,272.191823
2011-07-01,MG,3247.798481
2011-07-01,MS,219.970184
2011-07-01,MT,290.889941
2011-07-01,PA,328.16036
2011-07-01,PB,195.418644
2011-07-01,PE,900.629372
2011-07-01,PI,115.013165
2011-07-01,PR,2888.829052
2011-07-01,RJ,14872.743186
2011-07-01,RN,200.944381
2011-07-01,RO,131.529474
2011-07-01,RR,32.342205
2011-07-01,RS,2825.6075
2011-07-01,SC,1837.462903
2011-07-01,SE,142.201481
2011-07-01,SP,24386.143663
2011-07-01,TO,58.389029
2011-08-01,AC,28.393702329999996
2011-08-01,AL,104.99515765999999
2011-08-01,AM,743.4607881799999
2011-08-01,AP,35.993661689999996
2011-08-01,BA,1113.20500898
2011-08-01,CE,605.25355242
2011-08-01,DF,5283.020787140001
2011-08-01,ES,1202.32036341
2011-08-01,GO,559.7681449099999
2011-08-01,MA,330.69529625
2011-08-01,MG,2799.01463694
2011-08-01,MS,181.79064053
2011-08-01,MT,226.56679318000002
2011-08-01,PA,293.58828418
2011-08-01,PB,168.28602834
2011-08-01,PE,762.08064454
2011-08-01,PI,97.22559866
2011-08-01,PR,2813.50535924
2011-08-01,RJ,9054.21641671
2011-08-01,RN,159.52863536
2011-08-01,RO,89.40485987999999
2011-08-01,RR,28.74367516
2011-08-01,RS,2431.03926402
2011-08-01,SC,1718.43470169
2011-08-01,SE,138.1681841
2011-08-01,SP,20381.75179406
2011-08-01,TO,49.57330832
2011-09-01,AC,27.32765532
2011-09-01,AL,116.04372019
2011-09-01,AM,748.01662112
2011-09-01,AP,34.63487221
2011-09-01,BA,999.58419954
2011-09-01,CE,609.84476222
2011-09-01,DF,5225.76969447
2011-09-01,ES,1085.17568409
2011-09-01,GO,739.2805168
2011-09-01,MA,409.4160433
2011-09-01,MG,2832.02303961
2011-09-01,MS,214.04358535
2011-09-01,MT,267.51574373
2011-09-01,PA,277.47872461000003
2011-09-01,PB,170.61620048
2011-09-01,PE,911.7374192799999
2011-09-01,PI,107.30553640000001
2011-09-01,PR,2938.04434469
2011-09-01,RJ,7278.8732634
2011-09-01,RN,143.58792666999997
2011-09-01,RO,91.06239294
2011-09-01,RR,29.32407037
2011-09-01,RS,2437.91003055
2011-09-01,SC,1741.48043925
2011-09-01,SE,118.38778306
2011-09-01,SP,21150.69864032
2011-09-01,TO,62.68536442
2011-10-01,AC,31.837047870000003
2011-10-01,AL,131.79103511
2011-10-01,AM,732.2501762
2011-10-01,AP,34.39726538
2011-10-01,BA,1324.60393559
2011-10-01,CE,675.69419718
2011-10-01,DF,4975.89353552
2011-10-01,ES,1200.02925849
2011-10-01,GO,991.6222573
2011-10-01,MA,436.78205526
2011-10-01,MG,3332.91855509
2011-10-01,MS,323.61338888
2011-10-01,MT,344.93651328
2011-10-01,PA,323.67750789999997
2011-10-01,PB,209.10465839
2011-10-01,PE,1110.32002865
2011-10-01,PI,114.64639778
2011-10-01,PR,3427.72075229
2011-10-01,RJ,10577.955566780001
2011-10-01,RN,201.94852406
2011-10-01,RO,104.67956283
2011-10-01,RR,32.60135711
2011-10-01,RS,2710.52225403
2011-10-01,SC,2025.26928469
2011-10-01,SE,166.62275176
2011-10-01,SP,25766.99123227
2011-10-01,TO,67.23582886
2011-11-01,AC,32.0091925
2011-11-01,AL,126.15004263
2011-11-01,AM,751.06747571
2011-11-01,AP,48.421595079999996
2011-11-01,BA,1000.08791118
2011-11-01,CE,651.2939860800001
2011-11-01,DF,6859.84814595
2011-11-01,ES,1439.05814394
2011-11-01,GO,616.09120165
2011-11-01,MA,326.16288641
2011-11-01,MG,2897.63127806
2011-11-01,MS,190.75797052000001
2011-11-01,MT,249.37010578
2011-11-01,PA,314.39307494
2011-11-01,PB,196.69945522
2011-11-01,PE,966.44877611
2011-11-01,PI,112.07527037
2011-11-01,PR,3085.95011139
2011-11-01,RJ,8314.23531253
2011-11-01,RN,199.97775588
2011-11-01,RO,89.86165666
2011-11-01,RR,40.42572699
2011-11-01,RS,2464.2383467199998
2011-11-01,SC,1803.7065838800002
2011-11-01,SE,131.03102115000002
2011-11-01,SP,21619.4379297
2011-11-01,TO,51.331580710000004
2011-12-01,AC,30.75720893
2011-12-01,AL,117.79644341
2011-12-01,AM,772.77527989
2011-12-01,AP,35.12892273
2011-12-01,BA,990.55134995
2011-12-01,CE,600.67231313
2011-12-01,DF,6348.70116582
2011-12-01,ES,1396.42335201
2011-12-01,GO,689.7316601599999
2011-12-01,MA,361.43150389
2011-12-01,MG,2833.47029211
2011-12-01,MS,212.67714916
2011-12-01,MT,241.89263406
2011-12-01,PA,272.78157967000004
2011-12-01,PB,175.78142343000002
2011-12-01,PE,907.73471682
2011-12-01,PI,103.28543728
2011-12-01,PR,3315.32754026
2011-12-01,RJ,9129.41895029
2011-12-01,RN,171.41951846999999
2011-12-01,RO,109.14371788
2011-12-01,RR,29.519825140000002
2011-12-01,RS,2531.09698898
2011-12-01,SC,1851.93792257
2011-12-01,SE,134.98473971
2011-12-01,SP,25114.8637207
2011-12-01,TO,45.17663606
2012-01-01,AC,35.04081537
2012-01-01,AL,145.82102906999998
2012-01-01,AM,721.26467339
2012-01-01,AP,37.195319579999996
2012-01-01,BA,1239.5142424800001
2012-01-01,CE,822.8313409900001
2012-01-01,DF,6523.25127628
2012-01-01,ES,1483.09198733
2012-01-01,GO,935.89691898
2012-01-01,MA,329.53443611
2012-01-01,MG,4810.23205998
2012-01-01,MS,307.11180049
2012-01-01,MT,329.59390892
2012-01-01,PA,434.23230623
2012-01-01,PB,229.57420819
2012-01-01,PE,1247.53774084
2012-01-01,PI,133.92240241
2012-01-01,PR,4172.25879424
